日期,模型,计划购电费,调整费,紧急购电费,紧急购电量,总费用,末SOC,阶段,v_term,价格预测MAE,计划紧急购电量,计划紧急购电费
2025-01-28,none,70066.20353529303,0.0,3117.271915051617,775.2428301614842,73183.47545034465,10258.786398690723,init,0.49627883597883604,0.058983531746031756,155.88208598102705,836.691730185565
2025-01-29,none,63015.05710349692,0.0,4016.407733222878,945.9618642788984,67031.4648367198,10710.813968225637,init,0.49819894179894175,0.0435561507936508,95.61807513952803,394.1257894282585
2025-01-30,none,63645.43878925358,0.0,5954.872302567748,1614.202182732883,69600.31109182134,10315.930867830077,init,0.49724074074074076,0.055001884920634916,188.17737282499465,718.4264080379943
2025-01-31,none,18882.973771472796,0.0,3495.1706087574507,1561.7658628048362,22378.144380230246,10574.882478499878,init,0.49715238095238096,0.1351202380952381,103.94614569683968,245.30584305353392
2025-02-01,none,19497.37773505713,0.0,72.41087270905889,41.049247567493694,19569.78860776619,10800.0,calibration,0.49730952380952387,0.1951779761904762,77.63543020659424,184.18441660611933
2025-02-02,none,63535.957605117335,0.0,0.0,0.0,63535.957605117335,10800.0,calibration,0.49425608465608467,0.057532539682539685,81.3475408264637,228.80036225223995
2025-02-03,none,66167.45988496087,0.0,1423.3888546207104,378.4099041926653,67590.84873958159,10718.19932524828,calibration,0.49102910052910054,0.05969831349206348,209.43403130594942,992.4219236966785
2025-02-04,none,70144.70237662617,0.0,0.0,0.0,70144.70237662617,10800.0,calibration,0.48829100529100533,0.05257599206349204,89.24866308216187,330.3933840448864
2025-02-05,none,61083.03284759362,0.0,7382.486648763819,1504.291955825785,68465.51949635743,10047.874187653255,calibration,0.48388835978835976,0.052722519841269834,117.78088379919777,517.4028757086262
2025-02-06,none,66110.38144437183,0.0,3878.14469518698,907.6632843609023,69988.5261395588,10065.371823453668,calibration,0.48334126984126985,0.05190386904761904,140.7566367561144,589.4331670980681
2025-02-07,none,18254.500267241623,0.0,1.0331291377951856e-13,5.684341886080802e-14,18254.500267241623,10133.174798135891,calibration,0.4790539682539683,0.1538861111111111,97.29324631564086,199.5339565666462
2025-02-08,none,14616.445444947456,0.0,7617.761488548842,2618.3653587787526,22234.206933496298,9774.683586357869,calibration,0.47338730158730163,0.1459512896825397,53.124665502723246,116.9426764460574
2025-02-09,none,61716.09791689245,0.0,1292.4700066357573,309.2947475891089,63008.56792352821,9548.806773600503,calibration,0.47297566137566144,0.058759722222222206,285.70195521619576,1055.6636372747437
2025-02-10,none,55249.00186025665,0.0,2380.201158727984,582.0418525210092,57629.203018984634,9809.572301559016,calibration,0.4722402116402117,0.03834414682539684,307.1596916506972,1163.8670419840032
2025-02-11,none,57419.69926434058,0.0,8242.955131136805,1583.6139242904646,65662.65439547738,9348.216413749087,calibration,0.4720507936507936,0.04770833333333334,110.40778477582174,439.47380436594904
2025-02-12,none,58530.22673609879,0.0,2363.482032625544,638.3181773218532,60893.70876872433,9991.199934024333,calibration,0.4733280423280424,0.04982857142857143,150.61256664160803,586.1064480054735
2025-02-13,none,53507.70401417992,0.0,1332.513172959749,445.81442099132727,54840.21718713967,10177.621701098387,calibration,0.4705460317460317,0.04360505952380952,265.7487653728917,933.5740236965939
2025-02-14,none,14663.260375447273,0.0,1657.338776785206,699.6553912197203,16320.599152232478,9775.04109077061,calibration,0.47089947089947093,0.14283492063492062,127.69827255518092,287.4088489648835
2025-02-15,none,15591.802055435968,0.0,2259.572127238557,747.128224529264,17851.374182674524,9722.07892637328,calibration,0.4718179894179894,0.13493888888888889,280.46407094811826,532.9510128224063
2025-02-16,none,59727.33401276857,0.0,3387.4061402030393,724.8455439064262,63114.740152971615,9989.70473129192,calibration,0.4736047619047618,0.06151706349206349,323.3441699050501,1183.4893264498805
2025-02-17,none,58055.88496852387,0.0,413.11479378004856,91.22665160218804,58468.999762303916,9981.42444119666,calibration,0.47256455026455013,0.051036805555555564,199.51283631734526,733.0706648299072
2025-02-18,none,50841.36836996929,0.0,7312.1182107070235,2217.80031943874,58153.48658067631,10128.403831121965,calibration,0.47414814814814815,0.05028849206349206,58.95960735527579,156.97870241399312
2025-02-19,none,50849.44476103382,0.0,9934.117290799777,2097.0095202741954,60783.56205183359,9563.63503904773,calibration,0.4713571428571428,0.05365218253968255,223.0886430931485,740.400202171567
2025-02-20,none,54834.4590016915,0.0,2100.1206104588427,618.4057569748358,56934.579612150344,10466.345615435532,calibration,0.47265978835978834,0.055220932539682556,154.16138491099795,583.1502358144508
2025-02-21,none,14617.895068630576,0.0,891.1551314597751,347.5493164987419,15509.05020009035,10025.300071302332,calibration,0.473063492063492,0.14571785714285715,41.99731619282232,87.19366926587671
2025-02-22,none,15270.404923983417,0.0,1145.0539918809586,350.92214665163465,16415.458915864376,10362.373355015114,calibration,0.47281587301587313,0.12959176587301588,84.40914813028964,201.3047460771644
2025-02-23,none,52724.88340176756,0.0,11460.04443273913,2086.5206787667285,64184.92783450669,9816.492379926945,calibration,0.4718915343915344,0.053621428571428584,258.3685922863777,1083.3675690423165
2025-02-24,none,50900.31693094553,0.0,5977.691808823239,2047.0425765746422,56878.008739768775,10045.75022406719,calibration,0.47184973544973535,0.04930882936507937,338.3806102387518,1135.6078101872831
2025-02-25,none,51423.50131638431,0.0,305.11676264450654,59.627637046298446,51728.61807902882,9913.05762234513,calibration,0.470436507936508,0.041781547619047614,129.73188858702494,388.40885935355016
2025-02-26,none,46997.23238595489,0.0,15214.127567170864,3976.4069566101803,62211.35995312576,10792.950955358747,calibration,0.47081111111111107,0.05066349206349207,55.17199282129419,159.51621201246195
2025-02-27,none,45580.375481343624,0.0,8892.18025267035,2939.610348867255,54472.55573401398,10257.509283970317,calibration,0.471189417989418,0.04860396825396824,389.2121229915249,991.3829114065796
2025-02-28,none,14068.069528998552,0.0,2700.97376249685,1211.4195190836185,16769.043291495404,10557.110890778595,calibration,0.47052751322751324,0.13722271825396823,35.640984556324995,69.19403592311288
2025-03-01,none,15482.269786400442,0.0,6.33712807925441,1.9846940429860354,15488.606914479697,10110.945749823088,calibration,0.4690243386243387,0.13950486111111113,96.92769324582085,133.35662394751273
2025-03-02,none,54977.541244510205,0.0,772.2799217236616,173.1044036726923,55749.821166233865,10542.772935528192,calibration,0.4657164021164021,0.06790456349206347,190.1300479093126,720.3175989503203
2025-03-03,none,56383.960633223716,0.0,996.6977766567625,204.77873294719564,57380.65840988048,9910.994624694793,calibration,0.4645825396825396,0.06589791666666667,97.12879132061988,305.24649353781547
2025-03-04,none,49553.34700514532,0.0,7841.392811178621,2353.856444770473,57394.73981632394,10093.566389198419,calibration,0.46330582010582017,0.05184285714285715,149.32360345837975,501.2056679129863
2025-03-05,none,48669.13380371833,0.0,2105.3439905961013,625.7691453162363,50774.47779431443,9936.62506550791,calibration,0.46334708994708995,0.04629742063492062,162.35120527104044,563.1170791294583
2025-03-06,none,44701.17413948341,0.0,14161.61494195613,3369.9086998632265,58862.789081439536,10221.198541435531,calibration,0.458679365079365,0.04774156746031746,467.45726878354634,1686.4630790810813
2025-03-07,none,13817.98857443557,0.0,0.0,0.0,13817.98857443557,10784.275843757208,calibration,0.45631587301587295,0.1406079365079365,111.28478509767729,226.68370969702656
2025-03-08,none,12839.571470772571,0.0,2835.528076089273,872.0409063844354,15675.099546861844,10800.0,calibration,0.4559460317460317,0.15116150793650796,34.317912164336256,89.39525749902475
2025-03-09,none,44638.40884434463,0.0,9529.186410946113,2178.4054284599556,54167.59525529074,10794.815343945045,calibration,0.45648359788359794,0.04534335317460317,253.00792375866257,707.1107242744183
2025-03-10,none,45650.24408261545,0.0,16462.875854480764,3902.991386106017,62113.11993709621,10191.830890006757,calibration,0.45693015873015874,0.06240009920634922,39.82496581197001,101.49521229365163
2025-03-11,none,39287.96866416959,0.0,28549.15437401639,8257.399502016055,67837.12303818598,10193.513768394245,calibration,0.4566465608465608,0.05405089285714286,122.71935327760806,338.933104368568
2025-03-12,none,46415.628011818124,0.0,2483.3673621693633,809.3739860309579,48898.99537398749,10344.083850194656,calibration,0.45587671957671955,0.048841567460317474,371.08360661189874,1102.7480124575657
2025-03-13,none,46815.992111441956,0.0,5505.514925405896,1524.8095231697139,52321.50703684785,9797.999719660256,calibration,0.4563804232804233,0.0678621031746032,165.54775206936864,417.1889212678473
2025-03-14,none,12724.101642930493,0.0,1166.611476642856,687.4986085199342,13890.71311957335,10568.381896723398,calibration,0.45648571428571433,0.14629573412698413,100.27399390155327,178.7111843100747
2025-03-15,none,12874.346186413988,0.0,1180.6218655104612,387.0424241081796,14054.96805192445,10165.242371656173,calibration,0.4549883597883598,0.13138422619047618,187.77789592818309,338.83035522324644
2025-03-16,none,43447.656676003826,0.0,11723.720476845594,3231.7009847534246,55171.37715284942,10052.134388547718,calibration,0.45557248677248685,0.0531282738095238,409.9021621249152,1232.979029129397
2025-03-17,none,40139.80459827949,0.0,1714.2615110197535,549.7856301721699,41854.06610929924,10155.499212594357,calibration,0.45470052910052905,0.03631359126984128,166.43087171989652,423.40810091164667
2025-03-18,none,48479.25310908896,0.0,0.0,0.0,48479.25310908896,10196.729245936955,calibration,0.45277989417989417,0.048267757936507935,237.0375079790344,588.8026377095209
2025-03-19,none,37216.78629910697,0.0,19650.843264235373,6244.480081521544,56867.62956334234,10356.48041780211,calibration,0.4518751322751323,0.04881170634920636,208.83838386577628,537.9470875612051
2025-03-20,none,43538.62663984483,0.0,14026.623656281172,3209.692009702897,57565.250296126,10013.778209564043,calibration,0.4522597883597884,0.056766964285714275,296.25241644136474,812.6516621121458
2025-03-21,none,12016.173130340645,0.0,3461.081868493411,1060.6841973833166,15477.254998834056,10403.069486028968,calibration,0.4530079365079365,0.1536701388888889,19.40842752548366,35.69306368033506
2025-03-22,none,13087.65163907507,0.0,1.5155741719215992,0.48228295049215575,13089.16721324699,10743.928522207489,calibration,0.45365873015873015,0.13372331349206348,40.90094612399464,78.10399904054293
2025-03-23,none,42797.845992605195,0.0,2305.644752071442,884.8467197934368,45103.49074467664,10650.538552567668,calibration,0.452205291005291,0.05060575396825398,52.64510209496014,153.31906192763526
2025-03-24,none,40012.59160766391,0.0,2606.4677053619266,1034.12385642142,42619.059313025835,10100.253918638715,calibration,0.45250634920634913,0.05461378968253968,141.6240509723009,328.69259028484305
2025-03-25,none,46197.346142774215,0.0,0.0,0.0,46197.346142774215,10066.696507801624,calibration,0.45285026455026456,0.0572953373015873,350.5831981959395,1218.4711413510504
2025-03-26,none,39232.33196729572,0.0,13393.214222419607,3614.0692248103637,52625.54618971533,10737.389678215295,calibration,0.45108095238095236,0.047057440476190475,154.18405991302956,342.8950680886536
2025-03-27,none,41508.69749575679,0.0,1388.300951323321,528.9746213242283,42896.99844708011,10468.767813883616,calibration,0.4509153439153438,0.05638541666666666,112.32248998989012,283.3701059369622
2025-03-28,none,12584.048722978354,0.0,321.06337671572396,165.11359049407247,12905.112099694077,10568.827065114066,calibration,0.449647619047619,0.13822063492063494,88.55888113224599,175.1018054166828
2025-03-29,none,11762.723872222265,0.0,596.7451172097145,189.9098723922965,12359.46898943198,9809.795881263022,calibration,0.450710582010582,0.15139275793650792,60.93678880610962,122.84939371319308
2025-03-30,none,39681.53045856438,0.0,726.2931265144459,209.65410909432916,40407.823585078826,10786.908723092165,calibration,0.4536047619047619,0.049554464285714285,330.49543203200346,848.3750446822498
2025-03-31,none,34649.17462209725,0.0,22200.714755350342,7114.478311388145,56849.88937744759,10510.639146743571,calibration,0.45265873015873015,0.05669087301587302,276.3855290190917,796.3567218698448
2025-04-01,none,44286.00030887703,0.0,397.4293051378677,92.1960162216775,44683.4296140149,10534.469876092495,eval,0.4515280423280424,0.0719405753968254,383.69356739219614,1185.4773626143597
2025-04-02,none,42125.38153939316,0.0,210.4182437479043,66.5406847755015,42335.79978314106,10701.764472645567,eval,0.45426084656084664,0.06762728174603175,135.16763383810581,346.4651859513528
2025-04-03,none,42846.31872124171,0.0,0.0,0.0,42846.31872124171,10630.987312394882,eval,0.4561820105820106,0.06061577380952383,608.9953931823686,1465.4836072290668
2025-04-04,none,10980.75642252614,0.0,1070.8012141278487,323.5267884753367,12051.557636653988,10119.201369121443,eval,0.45736878306878304,0.14913710317460319,37.4433261163731,77.69462798088696
2025-04-05,none,11698.394179442997,0.0,2761.5285850147097,1364.8588445454945,14459.922764457708,10182.39404850411,eval,0.4554814814814816,0.1311729166666667,103.55581721337049,198.97930303710274
2025-04-06,none,40058.93864994227,0.0,36.3305399988656,9.04082120165873,40095.26918994114,10276.688311115386,eval,0.45346243386243396,0.04986498015873016,174.9070231253785,502.01119045514406
2025-04-07,none,34498.98843120242,0.0,8334.444607258785,2482.445109399282,42833.43303846121,10735.327386024646,eval,0.4558476190476191,0.05191001984126983,99.94643854886405,222.30436056325257
2025-04-08,none,39504.84174400114,0.0,845.9022682957133,409.3690042810473,40350.744012296855,10159.37840091194,eval,0.45664920634920636,0.050626984126984124,731.0555981403321,2110.8499851297283
2025-04-09,none,38884.328483701145,0.0,13236.397745233198,4100.939069085266,52120.72622893434,10680.570338378693,eval,0.4555074074074074,0.06723720238095238,247.09901727742437,688.57040092273
2025-04-10,none,38740.49468253284,0.0,20.449596122427245,7.398551419112607,38760.94427865526,10465.01270094372,eval,0.45338412698412706,0.05992212301587301,575.3514676371782,1564.4540775411874
2025-04-11,none,10719.849549550974,0.0,2519.112384201463,783.8668387596642,13238.961933752438,10175.128796610883,eval,0.4523375661375661,0.15134126984126983,50.62080502922673,96.03040178521294
2025-04-12,none,11663.394372516976,0.0,134.01036188005807,46.103566030695454,11797.404734397034,10565.275728611154,eval,0.45481058201058205,0.13979117063492064,34.311975177067055,63.01693189278245
2025-04-13,none,35116.67821473551,0.0,5351.501036849474,2034.9694765448312,40468.17925158499,10188.088919053676,eval,0.45294973544973555,0.059799702380952384,222.77477458695415,500.7700870446289
2025-04-14,none,38168.955780436474,0.0,1137.7249167150153,550.1607122672558,39306.68069715149,10659.911728407098,eval,0.45337301587301587,0.05116130952380953,433.8582555848995,1161.721731177324
2025-04-15,none,33070.541167794305,0.0,3465.5468466025113,1084.083810766264,36536.08801439682,10800.0,eval,0.4556465608465607,0.04900436507936509,259.376111236872,530.811054003297
2025-04-16,none,37039.16212073421,0.0,2106.7928903419925,646.4575470762462,39145.95501107621,10066.518369018133,eval,0.4550328042328041,0.06689652777777777,189.95154835689652,546.2870650878183
2025-04-17,none,34216.65655734438,0.0,14706.374897259493,4491.72841435253,48923.03145460387,10737.998387918315,eval,0.4568486772486773,0.05517619047619049,493.0763265268224,1051.7396608500833
2025-04-18,none,10295.441273427838,0.0,2774.3624267300675,1040.475522812118,13069.803700157905,10800.0,eval,0.45714232804232807,0.13584444444444443,65.11754098352314,124.21886669480823
2025-04-19,none,10431.118888302422,0.0,270.3880676707255,143.32789168869624,10701.506955973147,10158.193740907996,eval,0.4573312169312169,0.13859573412698412,89.85497072506519,184.44791295027218
2025-04-20,none,34315.75320839828,0.0,11617.10669874994,3252.9555772615527,45932.85990714822,10427.3436038074,eval,0.4606984126984128,0.053529960317460316,40.8444640122996,105.61560021680513
2025-04-21,none,35036.468987871885,0.0,2313.0476339598863,999.9820510757634,37349.516621831775,10037.636960945603,eval,0.45873597883597883,0.04580932539682539,36.239304751998525,72.94998753483908
2025-04-22,none,32733.81764823545,0.0,12164.635136485747,4428.968285746207,44898.4527847212,10402.512856354317,eval,0.4576507936507937,0.060242261904761896,363.8937335984827,976.1242445293828
2025-04-23,none,31834.611313167214,0.0,14260.679232275204,4760.040394263946,46095.29054544242,10713.832976649588,eval,0.45945925925925923,0.05768124999999999,170.23523135910213,429.23385972190937
2025-04-24,none,31883.338748695176,0.0,3841.5898565662455,1845.6658412953707,35724.92860526142,10132.166213347666,eval,0.4612582010582011,0.0493328373015873,75.77133669320921,208.99971334271876
2025-04-25,none,9900.25470827946,0.0,1781.3611288153622,559.0473198370574,11681.615837094823,10437.642139885085,eval,0.46247142857142853,0.15006011904761907,53.43630067211776,149.04996350255834
2025-04-26,none,10489.926158695169,0.0,1533.1298080722618,522.6182839245722,12023.055966767432,10473.2001154286,eval,0.4604343915343916,0.15092718253968254,153.58564493601034,292.6845919535126
2025-04-27,none,31664.133144415668,0.0,10690.629282304684,2717.60933517338,42354.76242672035,10764.733968241944,eval,0.4590957671957673,0.05493998015873017,185.3654343743654,402.54958691298225
2025-04-28,none,37480.192346912496,0.0,6512.64060145464,2273.3541516442974,43992.83294836713,10583.920678926263,eval,0.45826455026455026,0.08564384920634921,239.60257509118273,736.7162989156844
2025-04-29,none,30949.029250090796,0.0,12748.715047086305,3832.0537796157964,43697.7442971771,10800.0,eval,0.45860052910052906,0.04940337301587302,176.59282664801057,354.7290013691098
2025-04-30,none,30523.78733885485,0.0,14903.067116979573,4777.442869977062,45426.85445583442,10693.857373229412,eval,0.45716137566137566,0.05083402777777778,224.0475580933478,548.0159765506281
2025-05-01,none,33168.766992281686,0.0,21377.53334531086,4383.797376852668,54546.30033759255,9128.606085672081,eval,0.4539862433862434,0.07086815476190475,204.80173041231882,432.0546351646506
2025-05-02,none,11945.792881434356,0.0,7187.725573413687,1960.3070017354207,19133.518454848043,9150.019864474578,eval,0.4527296296296297,0.09780684523809523,104.21359353820114,255.69521140557293
2025-05-03,none,11383.705770195898,0.0,6914.196489227928,1754.2803621268185,18297.902259423827,9323.260689363275,eval,0.455978306878307,0.12078948412698412,177.33520966497915,344.64840996694113
2025-05-04,none,35304.450245660075,0.0,8345.431686752596,1818.3518892982443,43649.88193241267,9108.116082603592,eval,0.4565640211640212,0.05533789682539682,70.2582661108587,196.29918348778438
2025-05-05,none,36467.46355584652,0.0,14085.990027205356,4392.978515745202,50553.45358305188,9301.697025773643,eval,0.45834021164021166,0.06813918650793653,120.54099807527686,253.6370817568355
2025-05-06,none,33275.20987582305,0.0,22341.916150633442,5133.8307466015885,55617.12602645649,8526.783627886054,eval,0.45842804232804224,0.06247103174603175,62.390241857914496,151.13462130235524
2025-05-07,none,37010.60957782144,0.0,13924.576106581371,4269.71114563764,50935.18568440281,8965.401396945641,eval,0.4613322751322752,0.062067956349206366,386.0244853078516,863.1265646728552
2025-05-08,none,37793.97029813675,0.0,6285.388783167853,2337.2635231137933,44079.3590813046,8053.975570729194,eval,0.4637100529100529,0.0629389880952381,579.470059707671,1499.4175024651122
2025-05-09,none,12964.688595746331,0.0,1518.0281509016647,480.17788197628397,14482.716746647995,9380.514647460877,eval,0.4640820105820106,0.13854603174603175,67.51801885823512,120.3888869821097
2025-05-10,none,13377.379651050296,0.0,1273.2514871818862,446.9010249950202,14650.631138232182,8942.837364050174,eval,0.4621883597883598,0.12751894841269842,131.71573661939482,511.19244789546667
2025-05-11,none,38125.722602007954,0.0,3435.32390373934,1164.240485905676,41561.0465057473,7760.022818825142,eval,0.46208465608465604,0.061195833333333324,421.1469021496834,1247.1731361203051
2025-05-12,none,34131.53766563753,0.0,12658.59827917106,4161.17759607267,46790.135944808586,8298.247089967175,eval,0.46352222222222217,0.05152638888888889,253.1923607067516,681.4437956260242
2025-05-13,none,38182.03190893259,0.0,1870.92623922101,532.2829768842239,40052.9581481536,7768.782125846941,eval,0.4644613756613757,0.058716666666666674,376.43155821427155,869.2169766661394
2025-05-14,none,36198.38627174661,0.0,13571.690289047445,4050.1926934369926,49770.076560794056,7368.136288702396,eval,0.4616857142857144,0.04893948412698413,769.7975389778925,1763.3542798653275
2025-05-15,none,37309.26138785269,0.0,16148.792629207057,5331.437323636776,53458.054017059745,8071.159120974124,eval,0.45981428571428573,0.05462807539682538,377.00106949497865,883.289534182932
2025-05-16,none,10642.312690336199,0.0,2550.457573228897,956.9902681928028,13192.770263565097,4614.696215514461,eval,0.4595153439153439,0.15624176587301586,54.64948880407853,88.69321042709376
2025-05-17,none,11886.413868930953,0.0,2290.9519407138114,763.3672594145639,14177.365809644765,5055.086698144167,eval,0.45778253968253957,0.12560763888888887,37.00878892560646,83.43837735007908
2025-05-18,none,37421.83036575193,0.0,5145.178827323469,2076.849133019925,42567.0091930754,4976.050816151164,eval,0.45744920634920627,0.05614077380952382,259.18230876169866,635.844898477256
2025-05-19,none,35563.938656164544,0.0,1487.2113493978072,766.379587328116,37051.150005562355,5944.562669935361,eval,0.4556920634920636,0.04694136904761906,335.45184898384684,697.8283725203049
2025-05-20,none,34067.41294160602,0.0,21209.631412206392,6875.194510164429,55277.04435381241,5889.751709731473,eval,0.45464550264550263,0.06721289682539683,775.2053864414281,2067.875857230541
2025-05-21,none,34580.46973158278,0.0,17415.64117944435,5740.008240906583,51996.11091102713,8154.29723667481,eval,0.45527037037037027,0.05793978174603176,91.69859005935734,246.57918154649633
2025-05-22,none,33922.73131958791,0.0,8494.236359663302,3384.5369084565327,42416.96767925121,6513.281283255267,eval,0.457268253968254,0.05686339285714285,180.93507351423153,463.90744929807715
2025-05-23,none,12156.208407341146,0.0,2374.4767615695037,791.9814617307039,14530.68516891065,8462.289564610594,eval,0.45737830687830694,0.1360205357142857,193.82846673308987,657.9969253859172
2025-05-24,none,12585.15470466337,0.0,2270.9460247120323,860.3214186847948,14856.100729375401,8910.389088371994,eval,0.46061111111111114,0.14165763888888888,158.8199369731366,460.40513522120045
2025-05-25,none,35631.220491310974,0.0,773.5719392806138,195.26458895196168,36404.79243059159,8880.273760239917,eval,0.46305661375661383,0.05378878968253967,466.65485147003085,994.3990289724358
2025-05-26,none,34065.25021427436,0.0,22169.698709375512,7042.409523350165,56234.94892364988,9725.343778763296,eval,0.4629507936507937,0.06794087301587301,105.83156243266235,369.20161799002614
2025-05-27,none,33573.0008593642,0.0,6709.9964763873595,2718.004639714493,40282.997335751556,9397.221722365004,eval,0.4636439153439153,0.05648501984126983,335.8253586896084,931.0792496572464
2025-05-28,none,36013.401646188584,0.0,3556.7259735219177,1451.5128961541477,39570.1276197105,9319.43468015948,eval,0.4635322751322751,0.06529027777777777,430.3429479605029,1145.3630976451798
2025-05-29,none,34381.73994993807,0.0,11952.056509266553,4391.612824708313,46333.79645920462,8448.507966020625,eval,0.46291746031746034,0.07312767857142857,297.2341364223099,664.2051960368494
2025-05-30,none,12288.707394220159,0.0,3276.500313185569,1023.9361170163795,15565.207707405727,9439.475803635365,eval,0.46268571428571426,0.13248045634920633,45.65260411863312,91.74730020713491
2025-05-31,none,11760.121748132873,0.0,737.3500882099597,245.70283431757093,12497.471836342833,7874.731960065309,eval,0.46082857142857137,0.12931041666666665,152.64636914447982,275.86586535023685
2025-06-01,none,51468.451320481196,0.0,19916.95944379474,3735.0103381091985,71385.41076427593,5118.399261696021,eval,0.4579656084656084,0.12338293650793651,174.80097889877737,533.3107039278113
2025-06-02,none,53466.31361000224,0.0,8443.70106841537,1924.0835338893196,61910.01467841761,5963.909230248931,eval,0.4640201058201059,0.10458065476190476,234.14300302806436,568.6120146930683
2025-06-03,none,46631.79208491124,0.0,12863.086846089438,2961.268349095367,59494.87893100068,4012.1788584652663,eval,0.4677211640211639,0.09143849206349206,449.1955253924413,1357.2983503526596
2025-06-04,none,59952.63698621192,0.0,2085.616817745333,817.1829868986689,62038.253803957254,4754.067467043646,eval,0.4732343915343915,0.08982579365079364,547.3725191444762,1621.0511515989406
